,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
408729,192.168.10.3-192.168.10.51-53-59020-17,192.168.10.51,59020,192.168.10.3,53,17,4/7/2017 9:35,50803,2,2,70,174.0,35,35,35.0,0.0,87,87,87.0,0.0,4802.865972,78.73550775,16934.33333,29247.98729,50707.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,64,39.36775387,39.36775387,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,40,0,0,0,0,0,0,2,70,2,174,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
287310,192.168.10.3-192.168.10.9-53-61369-17,192.168.10.9,61369,192.168.10.3,53,17,4/7/2017 4:25,209,2,2,72,192.0,36,36,36.0,0.0,96,96,96.0,0.0,1263157.895,19138.75598,69.66666667,37.5277675,113.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9569.37799,9569.37799,36,96,60.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,75.0,36.0,96.0,64,0,0,0,0,0,0,2,72,2,192,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
332689,192.168.10.3-192.168.10.9-53-65263-17,192.168.10.9,65263,192.168.10.3,53,17,4/7/2017 2:13,30848,2,2,178,342.0,89,89,89.0,0.0,171,171,171.0,0.0,16856.84647,129.6680498,10282.66667,17804.03893,30841.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,64.8340249,64.8340249,89,171,121.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,152.25,89.0,171.0,40,0,0,0,0,0,0,2,178,2,342,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
407039,192.168.10.3-192.168.10.9-53-62026-17,192.168.10.9,62026,192.168.10.3,53,17,4/7/2017 12:50,222182,2,2,60,244.0,30,30,30.0,0.0,122,122,122.0,0.0,1368.247653,18.00325859,74060.66667,128270.7753,222175.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,9.001629295,9.001629295,30,122,66.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,83.5,30.0,122.0,64,0,0,0,0,0,0,2,60,2,244,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
386415,192.168.10.25-52.84.145.207-63908-443-6,52.84.145.207,443,192.168.10.25,63908,6,4/7/2017 4:31,49,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
279671,192.168.10.3-192.168.10.19-53-4492-17,192.168.10.19,4492,192.168.10.3,53,17,4/7/2017 10:08,47177,2,2,66,316.0,33,33,33.0,0.0,158,158,158.0,0.0,8097.165992,84.78707845,15725.66667,27193.49566,47126.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,42.39353922,42.39353922,33,158,83.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,103.75,33.0,158.0,40,0,0,0,0,0,0,2,66,2,316,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
318862,192.168.10.3-192.168.10.8-53-53630-17,192.168.10.8,53630,192.168.10.3,53,17,4/7/2017 2:23,152,2,2,72,104.0,36,36,36.0,0.0,52,52,52.0,0.0,1157894.737,26315.78947,50.66666667,81.69659316,145.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,13157.89474,13157.89474,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
395829,192.168.10.3-192.168.10.9-53-61650-17,192.168.10.9,61650,192.168.10.3,53,17,4/7/2017 4:24,164,2,2,76,180.0,38,38,38.0,0.0,90,90,90.0,0.0,1560975.61,24390.2439,54.66666667,88.62467677,157.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,12195.12195,12195.12195,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,64,0,0,0,0,0,0,2,76,2,180,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
375497,192.168.10.3-192.168.10.16-53-23928-17,192.168.10.16,23928,192.168.10.3,53,17,4/7/2017 3:29,31384,2,2,62,126.0,31,31,31.0,0.0,63,63,63.0,0.0,5990.313536,127.4534795,10461.33333,18114.3647,31378.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,63.72673974,63.72673974,31,63,43.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,54.75,31.0,63.0,64,0,0,0,0,0,0,2,62,2,126,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
370552,192.168.10.3-192.168.10.15-53-65364-17,192.168.10.15,65364,192.168.10.3,53,17,4/7/2017 4:20,31615,2,2,66,534.0,33,33,33.0,0.0,267,267,267.0,0.0,18978.33307,126.5222205,10538.33333,18246.00056,31607.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,63.26111023,63.26111023,33,267,126.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,158.25,33.0,267.0,40,0,0,0,0,0,0,2,66,2,534,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
356211,192.168.10.3-192.168.10.8-53-52277-17,192.168.10.8,52277,192.168.10.3,53,17,4/7/2017 2:33,168,2,2,122,154.0,61,61,61.0,0.0,77,77,77.0,0.0,1642857.143,23809.52381,56.0,57.41950888,117.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,11904.7619,11904.7619,61,77,67.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,84.25,61.0,77.0,40,0,0,0,0,0,0,2,122,2,154,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
316795,192.168.10.3-192.168.10.15-53-53210-17,192.168.10.15,53210,192.168.10.3,53,17,4/7/2017 4:17,30976,2,2,78,160.0,39,39,39.0,0.0,80,80,80.0,0.0,7683.367769,129.1322314,10325.33333,17839.84883,30925.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,64.5661157,64.5661157,39,80,55.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,69.25,39.0,80.0,64,0,0,0,0,0,0,2,78,2,160,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
402680,192.168.10.3-192.168.10.15-53-60116-17,192.168.10.15,60116,192.168.10.3,53,17,4/7/2017 4:41,201,2,2,74,138.0,37,37,37.0,0.0,69,69,69.0,0.0,1054726.368,19900.49751,67.0,32.90896534,105.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9950.248756,9950.248756,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
363069,192.168.10.3-192.168.10.17-53-61238-17,192.168.10.17,61238,192.168.10.3,53,17,4/7/2017 9:38,206,2,2,72,228.0,36,36,36.0,0.0,114,114,114.0,0.0,1456310.68,19417.47573,68.66666667,112.0059522,198.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,80,80,9708.737864,9708.737864,36,114,67.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,84.0,36.0,114.0,80,0,0,0,0,0,0,2,72,2,228,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
401951,192.168.10.3-192.168.10.50-53-54458-17,192.168.10.50,54458,192.168.10.3,53,17,4/7/2017 4:50,170,2,2,46,46.0,23,23,23.0,0.0,23,23,23.0,0.0,541176.4706,23529.41176,56.66666667,60.46762219,121.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,11764.70588,11764.70588,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
380467,192.168.10.3-192.168.10.17-53-52860-17,192.168.10.17,52860,192.168.10.3,53,17,4/7/2017 4:48,31425,2,2,74,198.0,37,37,37.0,0.0,99,99,99.0,0.0,8655.529037,127.2871917,10475.0,18139.76814,31421.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,80,63.64359586,63.64359586,37,99,61.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,77.25,37.0,99.0,64,0,0,0,0,0,0,2,74,2,198,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
307900,192.168.10.3-192.168.10.50-53-28901-17,192.168.10.50,28901,192.168.10.3,53,17,4/7/2017 12:06,164,2,2,88,188.0,44,44,44.0,0.0,94,94,94.0,0.0,1682926.829,24390.2439,54.66666667,92.08872533,161.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,12195.12195,12195.12195,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
24138,172.16.0.1-192.168.10.50-58182-21-6,172.16.0.1,58182,192.168.10.50,21,6,4/7/2017 10:05,8328929,9,15,106,188.0,24,0,11.77777778,9.470715097,34,0,12.53333333,14.54975045,35.29865605,2.881522943,362127.3478,936136.4342,2839829.0,3.0,5707170.0,713396.25,1313900.308,2886394.0,216.0,8328815.0,594915.3571,1154958.85,2839829.0,3.0,0,0,0,0,296,488,1.080571103,1.800951839,0,34,11.76,12.63025468,159.5233333,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
360593,192.168.10.3-192.168.10.51-53-10430-17,192.168.10.51,10430,192.168.10.3,53,17,4/7/2017 1:12,207,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1565217.391,19323.6715,69.0,36.3868108,111.0,47.0,47.0,47.0,0.0,47.0,47.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,80,80,9661.835749,9661.835749,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,80,0,0,0,0,0,0,2,60,2,264,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
33203,192.168.10.3-192.168.10.5-53-54911-17,192.168.10.5,54911,192.168.10.3,53,17,4/7/2017 9:08,209,2,2,88,202.0,44,44,44.0,0.0,101,101,101.0,0.0,1387559.809,19138.75598,69.66666667,114.6051191,202.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,9569.37799,9569.37799,44,101,66.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,83.5,44.0,101.0,40,0,0,0,0,0,0,2,88,2,202,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
179150,192.168.10.8-23.60.139.27-54802-80-6,192.168.10.8,54802,23.60.139.27,80,6,4/7/2017 2:27,29223407,6,7,432,1962.0,430,0,72.0,175.3841498,1460,0,280.2857143,552.8235747,81.920633,0.444848884,2435283.917,4372546.693,9997485.0,16.0,20100000.0,4029901.6,5462301.845,10000000.0,37109.0,29200000.0,4864394.333,5310038.355,10000000.0,49.0,0,0,0,0,132,176,0.20531487,0.239534015,0,1460,171.0,407.5378227,166087.0769,0,0,0,1,0,0,0,0,1,184.1538462,72.0,280.2857143,132,0,0,0,0,0,0,6,432,7,1962,8192,946,3,20,79664.0,60480.25721,122430.0,36898.0,9995090.0,3387.041482,9997485.0,9992695.0,BENIGN
430946,192.168.10.3-192.168.10.50-53-27750-17,192.168.10.50,27750,192.168.10.3,53,17,4/7/2017 11:05,192,2,2,46,46.0,23,23,23.0,0.0,23,23,23.0,0.0,479166.6667,20833.33333,64.0,109.1192009,190.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,10416.66667,10416.66667,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
257020,192.168.10.25-52.84.145.252-63872-443-6,192.168.10.25,63872,52.84.145.252,443,6,4/7/2017 4:29,319234,20,38,887,52779.0,405,0,44.35,106.2149137,2896,0,1388.921053,646.4431323,168108.6601,181.6849082,5600.596491,16862.00568,109554.0,1.0,319234.0,16801.78947,26595.223,109554.0,1.0,182775.0,4939.864865,15209.02316,66943.0,49.0,0,0,0,0,652,1224,62.64996836,119.0349399,0,2896,909.5932203,832.6029628,693227.6937,0,0,0,1,0,0,0,0,1,925.2758621,44.35,1388.921053,652,0,0,0,0,0,0,20,887,38,52779,65535,122,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
307385,192.168.10.3-192.168.10.5-53-54715-17,192.168.10.5,54715,192.168.10.3,53,17,4/7/2017 11:22,60184,4,2,164,310.0,41,41,41.0,0.0,155,155,155.0,0.0,7875.847401,99.6942709,12036.8,17054.16646,36300.0,2.0,23881.0,7960.333333,13784.23768,23877.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,128,64,66.46284727,33.23142363,41,155,73.57142857,55.62630416,3094.285714,0,0,0,0,0,0,0,0,0,85.83333333,41.0,155.0,128,0,0,0,0,0,0,4,164,2,310,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
378784,192.168.10.3-192.168.10.8-53-62159-17,192.168.10.8,62159,192.168.10.3,53,17,4/7/2017 9:29,76325,2,2,88,200.0,44,44,44.0,0.0,100,100,100.0,0.0,3773.337701,52.40746806,25441.66667,44059.33109,76317.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,26.20373403,26.20373403,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
93408,173.223.152.83-192.168.10.25-443-51900-6,173.223.152.83,443,192.168.10.25,51900,6,4/7/2017 11:07,1,2,0,37,0.0,37,0,18.5,26.1629509,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
295090,192.168.10.3-192.168.10.25-53-64541-17,192.168.10.25,64541,192.168.10.3,53,17,4/7/2017 2:22,130960,2,2,82,280.0,41,41,41.0,0.0,140,140,140.0,0.0,2764.20281,30.54367746,43653.33333,75603.72908,130953.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,88,64,15.27183873,15.27183873,41,140,80.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,100.75,41.0,140.0,88,0,0,0,0,0,0,2,82,2,280,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
437216,192.168.10.25-192.168.10.50-49563-137-17,192.168.10.50,137,192.168.10.25,49563,17,4/7/2017 3:35,4,2,0,124,0.0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
377585,192.168.10.3-192.168.10.19-53-45875-17,192.168.10.19,45875,192.168.10.3,53,17,4/7/2017 10:15,155,2,2,62,94.0,31,31,31.0,0.0,47,47,47.0,0.0,1006451.613,25806.45161,51.66666667,86.03100216,151.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,12903.22581,12903.22581,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
367744,192.168.10.3-192.168.10.15-53-61890-17,192.168.10.15,61890,192.168.10.3,53,17,4/7/2017 3:19,166,2,2,78,110.0,39,39,39.0,0.0,55,55,55.0,0.0,1132530.12,24096.38554,55.33333333,55.7703625,114.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,12048.19277,12048.19277,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
301833,192.168.10.3-192.168.10.50-53-30100-17,192.168.10.50,30100,192.168.10.3,53,17,4/7/2017 2:09,168,2,2,88,188.0,44,44,44.0,0.0,94,94,94.0,0.0,1642857.143,23809.52381,56.0,93.53074361,164.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,11904.7619,11904.7619,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
126871,192.168.10.3-192.168.10.12-53-42601-17,192.168.10.12,42601,192.168.10.3,53,17,4/7/2017 9:52,62407,2,2,68,262.0,34,34,34.0,0.0,131,131,131.0,0.0,5287.868348,64.09537392,20802.33333,35987.4037,62357.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,64,32.04768696,32.04768696,34,131,72.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,91.0,34.0,131.0,64,0,0,0,0,0,0,2,68,2,262,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
404134,192.168.10.3-192.168.10.17-53-10721-17,192.168.10.17,10721,192.168.10.3,53,17,4/7/2017 3:24,195,2,2,74,154.0,37,37,37.0,0.0,77,77,77.0,0.0,1169230.769,20512.82051,65.0,107.3871501,189.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,10256.41026,10256.41026,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178094,192.168.10.3-192.168.10.8-53-59726-17,192.168.10.8,59726,192.168.10.3,53,17,4/7/2017 11:51,60892,2,2,92,210.0,46,46,46.0,0.0,105,105,105.0,0.0,4959.600604,65.69007423,20297.33333,35111.85251,60841.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,32.84503711,32.84503711,46,105,69.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,87.0,46.0,105.0,40,0,0,0,0,0,0,2,92,2,210,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
300499,172.16.0.1-192.168.10.50-48850-22-6,172.16.0.1,48850,192.168.10.50,22,6,4/7/2017 2:35,43,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
385290,192.168.10.3-192.168.10.16-53-55338-17,192.168.10.16,55338,192.168.10.3,53,17,4/7/2017 11:30,256,2,2,82,176.0,41,41,41.0,0.0,88,88,88.0,0.0,1007812.5,15625.0,85.33333333,107.2209557,206.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,7812.5,7812.5,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,64,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
380252,192.168.10.3-192.168.10.25-53-60486-17,192.168.10.25,60486,192.168.10.3,53,17,4/7/2017 2:52,23828,2,2,84,282.0,42,42,42.0,0.0,141,141,141.0,0.0,15360.08058,167.8697331,7942.666667,13751.90606,23822.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,83.93486654,83.93486654,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,40,0,0,0,0,0,0,2,84,2,282,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
389627,192.168.10.3-192.168.10.16-53-60675-17,192.168.10.16,60675,192.168.10.3,53,17,4/7/2017 3:17,71563,2,2,60,256.0,30,30,30.0,0.0,128,128,128.0,0.0,4415.689672,55.89480598,23854.33333,41310.85514,71556.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,27.94740299,27.94740299,30,128,69.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,86.5,30.0,128.0,64,0,0,0,0,0,0,2,60,2,256,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
347340,192.168.10.3-192.168.10.9-53-57470-17,192.168.10.9,57470,192.168.10.3,53,17,4/7/2017 4:29,193,2,2,56,88.0,28,28,28.0,0.0,44,44,44.0,0.0,746113.9896,20725.3886,64.33333333,69.28443789,140.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,10362.6943,10362.6943,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,40,0,0,0,0,0,0,2,56,2,88,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
308127,192.168.10.3-192.168.10.15-53-60962-17,192.168.10.15,60962,192.168.10.3,53,17,4/7/2017 11:44,218,2,2,70,126.0,35,35,35.0,0.0,63,63,63.0,0.0,899082.5688,18348.62385,72.66666667,43.59281286,123.0,47.0,47.0,47.0,0.0,47.0,47.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9174.311927,9174.311927,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80360,192.168.10.3-192.168.10.14-49671-52989-6,192.168.10.14,52989,192.168.10.3,49671,6,4/7/2017 10:49,29,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,34482.75862,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,253,2049,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
432576,192.168.10.3-192.168.10.9-53-60941-17,192.168.10.9,60941,192.168.10.3,53,17,4/7/2017 4:26,178,2,2,94,126.0,47,47,47.0,0.0,63,63,63.0,0.0,1235955.056,22471.91011,59.33333333,96.70746266,171.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,11235.95506,11235.95506,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,64,0,0,0,0,0,0,2,94,2,126,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
