,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
337931,192.168.10.12-192.168.10.50-34502-22-6,192.168.10.12,34502,192.168.10.50,22,6,4/7/2017 2:24,94,1,4,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53191.48936,23.5,25.99358895,47.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,16.33333333,26.55811238,47.0,1.0,0,0,0,0,32,80,10638.29787,42553.19149,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,4,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
428547,192.168.10.25-52.84.145.207-51680-443-6,52.84.145.207,443,192.168.10.25,51680,6,4/7/2017 11:07,41,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
138305,192.168.10.3-192.168.10.51-53-15372-17,192.168.10.51,15372,192.168.10.3,53,17,4/7/2017 9:35,215,2,2,78,274.0,39,39,39.0,0.0,137,137,137.0,0.0,1637209.302,18604.65116,71.66666667,118.9341555,209.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,9302.325581,9302.325581,39,137,78.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,97.75,39.0,137.0,64,0,0,0,0,0,0,2,78,2,274,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
333276,192.168.10.3-192.168.10.5-53-49772-17,192.168.10.5,49772,192.168.10.3,53,17,4/7/2017 11:12,241,2,2,140,396.0,70,70,70.0,0.0,198,198,198.0,0.0,2224066.39,16597.51037,80.33333333,97.60293711,190.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,8298.755187,8298.755187,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,151.5,70.0,198.0,64,0,0,0,0,0,0,2,140,2,396,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
279651,192.168.10.3-192.168.10.15-53-51454-17,192.168.10.15,51454,192.168.10.3,53,17,4/7/2017 1:21,197,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1644670.051,20304.56853,65.66666667,65.31717487,138.0,11.0,11.0,11.0,0.0,11.0,11.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,10152.28426,10152.28426,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
303312,192.168.10.3-192.168.10.12-53-41760-17,192.168.10.12,41760,192.168.10.3,53,17,4/7/2017 3:50,50179,2,2,70,174.0,35,35,35.0,0.0,87,87,87.0,0.0,4862.591921,79.71462165,16726.33333,28927.56551,50129.0,4.0,46.0,46.0,0.0,46.0,46.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,80,39.85731083,39.85731083,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,64,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
425134,192.168.10.3-192.168.10.19-53-22650-17,192.168.10.19,22650,192.168.10.3,53,17,4/7/2017 11:06,190,2,2,102,224.0,51,51,51.0,0.0,112,112,112.0,0.0,1715789.474,21052.63158,63.33333333,107.0996421,187.0,1.0,187.0,187.0,0.0,187.0,187.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,10526.31579,10526.31579,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
284447,192.168.10.3-192.168.10.15-53-64880-17,192.168.10.15,64880,192.168.10.3,53,17,4/7/2017 9:34,23914,2,2,86,210.0,43,43,43.0,0.0,105,105,105.0,0.0,12377.68671,167.2660366,7971.333333,13760.87339,23861.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,83.63301832,83.63301832,43,105,67.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,84.75,43.0,105.0,40,0,0,0,0,0,0,2,86,2,210,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
419772,192.168.10.3-192.168.10.8-53-58061-17,192.168.10.8,58061,192.168.10.3,53,17,4/7/2017 11:35,65356,2,2,62,174.0,31,31,31.0,0.0,87,87,87.0,0.0,3610.992105,61.20325601,21785.33333,37728.10804,65350.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,30.60162801,30.60162801,31,87,53.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,66.75,31.0,87.0,64,0,0,0,0,0,0,2,62,2,174,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
378072,192.168.10.50-192.168.10.51-21-52501-6,192.168.10.50,21,192.168.10.51,52501,6,4/7/2017 11:23,48,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
160835,192.168.10.3-192.168.10.12-389-46162-6,192.168.10.12,46162,192.168.10.3,389,6,4/7/2017 1:52,124193,26,19,5634,12640.0,1293,0,216.6923077,347.9416927,3069,0,665.2631579,892.7058021,147141.9484,362.3392623,2822.568182,11191.1158,60961.0,1.0,124193.0,4967.72,14643.88221,60968.0,1.0,83933.0,4662.944444,14932.04357,61287.0,3.0,0,0,0,0,848,624,209.3515738,152.9876885,0,3069,397.2608696,662.3432623,438698.5971,0,0,0,1,0,0,0,0,0,406.0888889,216.6923077,665.2631579,848,0,0,0,0,0,0,26,5634,19,12640,29200,2079,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
194798,192.168.10.3-192.168.10.8-53-51766-17,192.168.10.8,51766,192.168.10.3,53,17,4/7/2017 10:54,31075,2,2,162,318.0,81,81,81.0,0.0,159,159,159.0,0.0,15446.5004,128.7208367,10358.33333,17935.09744,31068.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,64.36041834,64.36041834,81,159,112.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,140.25,81.0,159.0,40,0,0,0,0,0,0,2,162,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
136398,192.168.10.9-23.60.139.27-5794-80-6,192.168.10.9,5794,23.60.139.27,80,6,4/7/2017 1:10,30928369,8,7,862,3924.0,430,0,107.75,198.8974969,1962,0,560.5714286,957.3579716,154.7446618,0.484991627,2209169.214,4132167.203,9998624.0,48.0,21500000.0,3066615.857,4767521.86,10000000.0,37251.0,30900000.0,5148527.667,5154290.48,10000000.0,649.0,0,0,0,0,172,176,0.258662201,0.226329426,0,1962,299.125,665.1855756,442471.85,0,0,0,1,0,0,0,0,0,319.0666667,107.75,560.5714286,172,0,0,0,0,0,0,8,862,7,3924,8192,980,4,20,735204.5,987547.4519,1433506.0,36903.0,9997951.0,951.7657275,9998624.0,9997278.0,BENIGN
316636,192.168.10.3-192.168.10.16-53-59013-17,192.168.10.16,59013,192.168.10.3,53,17,4/7/2017 10:06,49343,2,2,104,228.0,52,52,52.0,0.0,114,114,114.0,0.0,6728.411325,81.06519668,16447.66667,28484.73025,49339.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,40.53259834,40.53259834,52,114,76.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,96.0,52.0,114.0,40,0,0,0,0,0,0,2,104,2,228,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
429558,192.168.10.3-192.168.10.8-53-56848-17,192.168.10.8,56848,192.168.10.3,53,17,4/7/2017 1:33,152,2,2,74,138.0,37,37,37.0,0.0,69,69,69.0,0.0,1394736.842,26315.78947,50.66666667,82.56108849,146.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,13157.89474,13157.89474,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
136873,192.168.10.25-52.84.145.135-55255-443-6,52.84.145.135,443,192.168.10.25,55255,6,4/7/2017 1:12,31,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32258.06452,32258.06452,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
132283,192.168.10.25-52.84.145.252-54908-443-6,52.84.145.252,443,192.168.10.25,54908,6,4/7/2017 12:57,101,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
31617,192.168.10.3-192.168.10.14-123-123-17,192.168.10.14,123,192.168.10.3,123,17,4/7/2017 9:38,131,2,2,96,96.0,48,48,48.0,0.0,48,48,48.0,0.0,1465648.855,30534.35115,43.66666667,69.57250415,124.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,15267.17557,15267.17557,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
57908,192.168.10.3-192.168.10.9-53-62513-17,192.168.10.9,62513,192.168.10.3,53,17,4/7/2017 9:36,475,2,2,64,532.0,32,32,32.0,0.0,266,266,266.0,0.0,1254736.842,8421.052632,158.3333333,268.1796661,468.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,4210.526316,4210.526316,32,266,125.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,157.0,32.0,266.0,40,0,0,0,0,0,0,2,64,2,532,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
299351,192.168.10.3-192.168.10.8-53-59175-17,192.168.10.8,59175,192.168.10.3,53,17,4/7/2017 3:46,170,2,2,82,114.0,41,41,41.0,0.0,57,57,57.0,0.0,1152941.176,23529.41176,56.66666667,58.48361594,119.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,11764.70588,11764.70588,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
385607,192.168.10.3-192.168.10.14-53-64301-17,192.168.10.14,64301,192.168.10.3,53,17,4/7/2017 3:35,214,2,2,76,164.0,38,38,38.0,0.0,82,82,82.0,0.0,1121495.327,18691.58879,71.33333333,41.2835722,119.0,47.0,48.0,48.0,0.0,48.0,48.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,9345.794393,9345.794393,38,82,55.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,69.5,38.0,82.0,40,0,0,0,0,0,0,2,76,2,164,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
280905,192.168.10.3-192.168.10.5-53-50754-17,192.168.10.5,50754,192.168.10.3,53,17,4/7/2017 10:01,176,2,2,102,134.0,51,51,51.0,0.0,67,67,67.0,0.0,1340909.091,22727.27273,58.66666667,95.55277774,169.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,11363.63636,11363.63636,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,40,0,0,0,0,0,0,2,102,2,134,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
438899,192.168.10.3-192.168.10.50-53-31666-17,192.168.10.50,31666,192.168.10.3,53,17,4/7/2017 9:38,136,2,2,46,46.0,23,23,23.0,0.0,23,23,23.0,0.0,676470.5882,29411.76471,45.33333333,75.06219643,132.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,14705.88235,14705.88235,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
74,192.168.10.3-192.168.10.8-88-49166-6,192.168.10.8,49166,192.168.10.3,88,6,4/7/2017 8:57,1840,8,6,5038,258.0,2519,0,629.75,958.1053849,129,0,43.0,66.61531355,2878260.87,7608.695652,141.5384615,254.4653268,784.0,1.0,1840.0,262.8571429,424.8056138,929.0,2.0,1416.0,283.2,403.5767585,879.0,1.0,0,0,0,0,184,144,4347.826087,3260.869565,0,2519,353.0666667,744.5939897,554420.2095,0,0,0,1,0,0,0,0,0,378.2857143,629.75,43.0,184,0,0,0,0,0,0,8,5038,6,258,8192,2053,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162986,192.168.10.8-23.50.75.27-53944-80-6,192.168.10.8,53944,23.50.75.27,80,6,4/7/2017 2:11,48,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,16425,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
355485,192.168.10.3-192.168.10.51-53-43027-17,192.168.10.51,43027,192.168.10.3,53,17,4/7/2017 2:06,186,2,2,84,204.0,42,42,42.0,0.0,102,102,102.0,0.0,1548387.097,21505.37634,62.0,101.3262059,179.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,88,88,10752.68817,10752.68817,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,88,0,0,0,0,0,0,2,84,2,204,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
405127,192.168.10.3-192.168.10.12-53-7990-17,192.168.10.12,7990,192.168.10.3,53,17,4/7/2017 11:19,1307,2,2,56,488.0,28,28,28.0,0.0,244,244,244.0,0.0,416220.352,3060.443764,435.6666667,673.1911566,1213.0,46.0,46.0,46.0,0.0,46.0,46.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,1530.221882,1530.221882,28,244,114.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,143.0,28.0,244.0,64,0,0,0,0,0,0,2,56,2,488,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
187361,172.16.0.1-192.168.10.50-50890-22-6,172.16.0.1,50890,192.168.10.50,22,6,4/7/2017 2:56,76,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
313482,192.168.10.3-192.168.10.16-53-7314-17,192.168.10.16,7314,192.168.10.3,53,17,4/7/2017 10:52,31254,2,2,68,484.0,34,34,34.0,0.0,242,242,242.0,0.0,17661.7393,127.9836181,10418.0,18002.08291,31205.0,3.0,3.0,3.0,0.0,3.0,3.0,46.0,46.0,0.0,46.0,46.0,0,0,0,0,64,64,63.99180905,63.99180905,34,242,117.2,113.926292,12979.2,0,0,0,0,0,0,0,0,1,146.5,34.0,242.0,64,0,0,0,0,0,0,2,68,2,484,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
155699,192.168.10.8-23.50.75.27-53588-80-6,192.168.10.8,53588,23.50.75.27,80,6,4/7/2017 1:58,61,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,32786.88525,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,16425,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
425653,192.168.10.3-192.168.10.8-53-50171-17,192.168.10.8,50171,192.168.10.3,53,17,4/7/2017 4:52,379,2,2,78,274.0,39,39,39.0,0.0,137,137,137.0,0.0,928759.8945,10554.08971,126.3333333,212.7541617,372.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,5277.044855,5277.044855,39,137,78.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,97.75,39.0,137.0,40,0,0,0,0,0,0,2,78,2,274,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
372593,192.168.10.25-52.84.145.70-55204-443-6,52.84.145.70,443,192.168.10.25,55204,6,4/7/2017 1:11,43,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
302396,192.168.10.15-72.21.91.29-54425-80-6,72.21.91.29,80,192.168.10.15,54425,6,4/7/2017 12:02,258,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7751.937984,258.0,0.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,3875.968992,3875.968992,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,286,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
129472,192.168.10.19-23.60.139.27-46730-80-6,192.168.10.19,46730,23.60.139.27,80,6,4/7/2017 12:42,22647137,6,6,432,2052.0,432,0,72.0,176.3632615,2052,0,342.0,837.725492,109.6827383,0.529868301,2058830.636,4000276.029,10000000.0,16.0,20100000.0,4027788.0,5480956.001,10100000.0,257.0,22600000.0,4522033.4,5144951.182,10100000.0,968.0,0,0,0,0,200,200,0.26493415,0.26493415,0,2052,191.0769231,571.743891,326891.0769,0,0,0,1,0,0,0,0,1,207.0,72.0,342.0,200,0,0,0,0,0,0,6,432,6,2052,29200,939,1,32,56077.5,27242.70296,75341.0,36814.0,10000000.0,19506.95477,10000000.0,9999599.0,BENIGN
144515,192.168.10.3-192.168.10.5-53-50177-17,192.168.10.5,50177,192.168.10.3,53,17,4/7/2017 9:47,31487,4,4,176,176.0,44,44,44.0,0.0,44,44,44.0,0.0,11179.21682,254.0731095,4498.142857,11501.33307,30571.0,2.0,30612.0,10204.0,17669.51632,30607.0,2.0,913.0,304.3333333,476.7623447,854.0,3.0,0,0,0,0,104,80,127.0365548,127.0365548,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,1,49.5,44.0,44.0,104,0,0,0,0,0,0,4,176,4,176,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
392914,192.168.10.3-192.168.10.19-53-38084-17,192.168.10.19,38084,192.168.10.3,53,17,4/7/2017 4:33,1640489,2,2,80,382.0,40,40,40.0,0.0,191,191,191.0,0.0,281.6233452,2.438297361,546829.6667,947093.4648,1640439.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,40,1.219148681,1.219148681,40,191,100.4,82.70610618,6840.3,0,0,0,0,0,0,0,0,1,125.5,40.0,191.0,64,0,0,0,0,0,0,2,80,2,382,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
168450,192.168.10.3-192.168.10.8-53-63128-17,192.168.10.8,63128,192.168.10.3,53,17,4/7/2017 11:01,29679,2,2,70,240.0,35,35,35.0,0.0,120,120,120.0,0.0,10445.09586,134.7754304,9893.0,17090.1608,29627.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,67.38771522,67.38771522,35,120,69.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,86.25,35.0,120.0,40,0,0,0,0,0,0,2,70,2,240,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
357942,192.168.10.3-192.168.10.5-53-63332-17,192.168.10.5,63332,192.168.10.3,53,17,4/7/2017 11:14,164,2,2,88,120.0,44,44,44.0,0.0,60,60,60.0,0.0,1268292.683,24390.2439,54.66666667,55.30220008,113.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,12195.12195,12195.12195,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
283272,192.168.10.3-192.168.10.19-53-40931-17,192.168.10.19,40931,192.168.10.3,53,17,4/7/2017 10:10,266,2,2,64,96.0,32,32,32.0,0.0,48,48,48.0,0.0,601503.7594,15037.59398,88.66666667,69.57250415,169.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,7518.796992,7518.796992,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
439970,192.168.10.3-192.168.10.8-389-59066-17,192.168.10.8,59066,192.168.10.3,389,17,4/7/2017 10:33,145,2,2,326,326.0,163,163,163.0,0.0,163,163,163.0,0.0,4496551.724,27586.2069,48.33333333,77.6552209,138.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13793.10345,13793.10345,163,163,163.0,0.0,0.0,0,0,0,0,0,0,0,0,1,203.75,163.0,163.0,40,0,0,0,0,0,0,2,326,2,326,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
431579,192.168.10.3-192.168.10.17-53-32607-17,192.168.10.17,32607,192.168.10.3,53,17,4/7/2017 3:24,176,2,2,86,204.0,43,43,43.0,0.0,102,102,102.0,0.0,1647727.273,22727.27273,58.66666667,95.55277774,169.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,80,11363.63636,11363.63636,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,80,0,0,0,0,0,0,2,86,2,204,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
371747,192.168.10.3-192.168.10.15-53-52751-17,192.168.10.15,52751,192.168.10.3,53,17,4/7/2017 9:34,351,2,2,56,158.0,28,28,28.0,0.0,79,79,79.0,0.0,609686.6097,11396.0114,117.0,198.3204478,346.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,5698.005698,5698.005698,28,79,48.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,60.5,28.0,79.0,40,0,0,0,0,0,0,2,56,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
